batch_path,label,case_id,final_iteration,convergence_iteration,converged,final_overshoot,final_steady_state_error,demonstration_protocol,stop_reason,analysis_horizon,failed_next_llm_call,max_iterations
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_024_example_K_0.83_T_211,1,1.0,True,0.0,0.0027100000000057634,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_025_example_K_0.69_T_320,1,1.0,True,9.40399999999999,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_026_example_K_0.69_T_143,1,1.0,True,0.0,0.0005599999999938987,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_027_example_K_0.47_T_312,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_028_example_K_0.37_T_346,8,,False,22.086000000000006,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_029_example_K_0.49_T_533,8,,False,26.954999999999995,0.13181000000002108,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_030_example_K_0.86_T_426,2,2.0,True,5.320999999999998,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_031_example_K_0.82_T_257,1,1.0,True,1.7099999999999893,0.15242000000000866,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_032_example_K_0.31_T_123,1,1.0,True,2.8489999999999904,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_033_example_K_0.68_T_208,8,,False,17.906,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_034_example_K_0.62_T_413,2,2.0,True,9.52900000000001,0.0023499999999954113,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_035_example_K_0.82_T_313,3,3.0,True,12.53200000000001,0.003989999999998162,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_036_example_K_0.74_T_421,1,1.0,True,0.266999999999995,0.0009999999999843467,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_037_example_K_0.64_T_163,1,1.0,True,6.208999999999998,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_038_example_K_0.36_T_128,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_039_example_K_0.31_T_324,8,,False,23.846999999999994,0.004269999999984009,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_040_example_K_0.76_T_553,8,,False,22.625000000000007,0.0009999999999843467,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_041_example_K_0.22_T_416,2,2.0,True,0.0,0.2880899999999964,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_042_example_K_0.81_T_583,1,1.0,True,3.0159999999999965,0.002999999999997449,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_043_example_K_0.68_T_442,8,,False,37.68499999999999,0.005849999999996136,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_044_example_K_0.77_T_377,1,1.0,True,0.7830000000000004,0.0003200000000092018,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_045_example_K_0.38_T_440,8,,False,16.860000000000007,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_046_example_K_0.51_T_269,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_047_example_K_0.48_T_258,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_048_example_K_0.86_T_241,1,1.0,True,8.085000000000008,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_049_example_K_0.44_T_506,8,,False,33.979000000000006,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_050_example_K_0.73_T_175,1,1.0,True,11.956999999999995,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_051_example_K_0.45_T_500,2,2.0,True,0.0,0.4367800000000033,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_052_example_K_0.72_T_111,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_053_example_K_0.22_T_586,1,1.0,True,3.8880000000000026,0.009300000000000974,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_054_example_K_0.89_T_356,1,1.0,True,2.26900000000001,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_055_example_K_0.84_T_336,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_056_example_K_0.57_T_219,1,1.0,True,0.0,0.07292000000002075,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_057_example_K_0.50_T_204,1,1.0,True,0.0,0.005130000000008739,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_058_example_K_0.21_T_316,1,1.0,True,1.256999999999997,0.0023600000000123522,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_059_example_K_0.49_T_281,8,,False,26.38499999999999,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_060_example_K_0.21_T_112,1,1.0,True,13.87799999999999,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_061_example_K_0.73_T_163,1,1.0,True,0.0,0.12847000000002495,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_062_example_K_0.72_T_538,1,1.0,True,13.602000000000004,0.00047000000000796405,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_063_example_K_0.43_T_307,2,2.0,True,6.800000000000006,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_064_example_K_0.67_T_499,1,1.0,True,0.0,0.010990000000010713,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_065_example_K_0.65_T_227,7,7.0,True,14.890000000000004,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_066_example_K_0.28_T_259,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_067_example_K_0.34_T_397,1,1.0,True,2.4229999999999974,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_068_example_K_0.28_T_259,8,,False,21.23299999999999,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_069_example_K_0.70_T_133,8,,False,52.08999999999999,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_070_example_K_0.83_T_443,1,1.0,True,4.580999999999991,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_071_example_K_0.51_T_369,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_072_example_K_0.39_T_486,1,1.0,True,10.386000000000006,0.010389999999982358,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_073_example_K_0.83_T_203,8,,False,30.705000000000005,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_074_example_K_0.31_T_271,1,1.0,True,0.0,0.036569999999958025,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_075_example_K_0.31_T_271,8,,False,15.830999999999996,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_076_example_K_0.89_T_171,1,1.0,True,0.0,0.03310000000000812,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_077_example_K_0.84_T_472,1,1.0,True,0.5970000000000031,4.0000000001150227e-05,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_078_example_K_0.29_T_454,2,2.0,True,13.403999999999993,0.0007399999999879725,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_079_example_K_0.53_T_268,8,,False,64.797,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_080_example_K_0.59_T_523,8,,False,22.402999999999995,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_081_example_K_0.86_T_523,2,2.0,True,0.0,0.32997000000000165,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_082_example_K_0.47_T_106,1,1.0,True,12.877000000000006,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_083_example_K_0.86_T_523,3,3.0,True,9.726999999999997,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_084_example_K_0.34_T_396,1,1.0,True,0.0,0.7086799999999838,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_085_example_K_0.48_T_451,8,,False,18.96899999999999,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_086_example_K_0.21_T_598,3,3.0,True,0.0,0.8624300000000029,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_087_example_K_0.76_T_430,1,1.0,True,0.5910000000000082,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_088_example_K_0.47_T_401,3,3.0,True,13.226000000000004,0.010430000000016815,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_089_example_K_0.54_T_172,1,1.0,True,12.837999999999994,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_090_example_K_0.88_T_136,2,2.0,True,14.969999999999995,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_091_example_K_0.55_T_156,2,2.0,True,0.0,0.42325999999996977,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_092_example_K_0.79_T_162,1,1.0,True,11.230000000000008,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_093_example_K_0.88_T_406,3,3.0,True,8.938000000000002,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_094_example_K_0.58_T_365,1,1.0,True,0.0,0.05412000000002415,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_095_example_K_0.44_T_118,8,,False,30.020000000000003,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_096_example_K_0.60_T_286,1,1.0,True,0.0,0.004290000000006788,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_097_example_K_0.78_T_488,1,1.0,True,0.3449999999999953,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_098_example_K_0.26_T_173,8,,False,18.243999999999993,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_099_example_K_0.43_T_291,2,2.0,True,11.542999999999992,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_deepseek_v4_flash,DeepSeek-V4-Flash,group_100_example_K_0.78_T_594,8,,False,77.226,0.5954899999999985,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_001_example_K_0.26_T_109,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_002_example_K_0.74_T_205,2,2.0,True,10.722999999999994,0.016670000000029717,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_003_example_K_0.74_T_205,1,1.0,True,0.0,0.4663600000000101,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_004_example_K_0.40_T_321,1,1.0,True,0.09600000000000719,0.002999999999997449,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_005_example_K_0.68_T_328,1,1.0,True,0.0,0.17837000000001657,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_006_example_K_0.39_T_253,1,1.0,True,0.0,0.000999999999995449,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_007_example_K_0.60_T_240,8,,False,49.080999999999996,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_008_example_K_0.33_T_129,1,1.0,True,0.0,0.02839000000000036,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_009_example_K_0.34_T_382,8,,False,34.253,0.0722400000000123,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_010_example_K_0.77_T_237,3,3.0,True,2.577000000000007,0.019389999999985807,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_011_example_K_0.39_T_518,1,1.0,True,0.7500000000000062,0.02788999999998598,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_012_example_K_0.77_T_237,2,2.0,True,8.316999999999997,0.000740000000010177,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_013_example_K_0.27_T_293,3,3.0,True,3.798999999999997,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_014_example_K_0.86_T_134,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_015_example_K_0.34_T_413,1,1.0,True,0.0,0.934809999999997,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_016_example_K_0.73_T_227,1,1.0,True,1.3989999999999947,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_017_example_K_0.29_T_279,8,,False,47.742,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_018_example_K_0.67_T_204,1,1.0,True,0.09699999999999154,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_019_example_K_0.45_T_561,8,,False,50.56499999999999,0.8011499999999949,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_020_example_K_0.64_T_526,1,1.0,True,7.380999999999993,0.0009999999999843467,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_021_example_K_0.47_T_191,1,1.0,True,2.2219999999999906,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_022_example_K_0.85_T_566,1,1.0,True,2.5660000000000016,0.00750000000002693,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_023_example_K_0.30_T_209,1,1.0,True,3.4890000000000088,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_024_example_K_0.83_T_211,1,1.0,True,0.0,0.0020000000000131024,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_025_example_K_0.69_T_320,1,1.0,True,0.0,0.0020000000000131024,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_026_example_K_0.69_T_143,1,1.0,True,0.21700000000000053,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_027_example_K_0.47_T_312,8,,False,32.521,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_028_example_K_0.37_T_346,1,1.0,True,9.909999999999997,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_029_example_K_0.49_T_533,1,1.0,True,2.1519999999999984,0.0034700000000276177,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_030_example_K_0.86_T_426,1,1.0,True,9.11900000000001,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_031_example_K_0.82_T_257,1,1.0,True,0.02500000000000835,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_032_example_K_0.31_T_123,1,1.0,True,10.301999999999989,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_033_example_K_0.68_T_208,1,1.0,True,0.0,0.02975000000000616,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_034_example_K_0.62_T_413,7,7.0,True,12.18999999999999,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_035_example_K_0.82_T_313,1,1.0,True,0.0,0.08048999999998863,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_036_example_K_0.74_T_421,1,1.0,True,0.30600000000000627,0.0009999999999843467,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_037_example_K_0.64_T_163,8,,False,47.303000000000004,0.0,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_038_example_K_0.36_T_128,1,1.0,True,0.0,0.0,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_039_example_K_0.31_T_324,8,,False,81.79,15.37291999999999,perturbed_imc_delay_stratified_v1,max_iterations,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_040_example_K_0.76_T_553,1,1.0,True,14.28799999999999,0.013169999999984583,perturbed_imc_delay_stratified_v1,success_threshold,,,8
runs\first_order_100_qwen3_7_plus,Qwen3.7-Plus,group_041_example_K_0.22_T_416,1,1.0,True,0.0,0.000999999999995449,perturbed_imc_delay_stratified_v1,success_threshold,,,8
